path	translation	split
common_voice_zh-CN_19878505.mp3	The configuration of anchor bolts on the left and right sides of bogie is mostly in a relative position.	dev
common_voice_zh-CN_19878506.mp3	Shaci cultural area was strongly advocated by Hu Shuhua, former president of Chongqing University.	dev
common_voice_zh-CN_19878507.mp3	It’s located in the south of the northern area of Tokyo.	dev
common_voice_zh-CN_19878508.mp3	The main halls in the temple are tiled with black glass cylinder of Xieshan.	dev
common_voice_zh-CN_19878509.mp3	They usually prey in the cool evening.	dev
common_voice_zh-CN_19878510.mp3	Planus.	dev
common_voice_zh-CN_19878511.mp3	Then, it was renovated in the twenty-second year of Qing Emperor Daoguang’s reign.	dev
common_voice_zh-CN_19878512.mp3	Fackler is an unincorporated community in Jackson County, Alabama, United States.	dev
common_voice_zh-CN_19878513.mp3	Saint-Pourçain-sur-Sioule.	dev
common_voice_zh-CN_19878514.mp3	This name is often included in the list.	dev
common_voice_zh-CN_19878515.mp3	People in Dohiba lives by cultivating in mountains.	dev
common_voice_zh-CN_19878516.mp3	Ptolemy's Cluster is an open cluster in the constellation Scorpius.	dev
common_voice_zh-CN_19878517.mp3	Later, it was built by Wang Taiheng, the magistrate’s assistant of Huzhou county.	dev
common_voice_zh-CN_19878518.mp3	The elderly brother of Zhang Baixi.	dev
common_voice_zh-CN_19878519.mp3	It is the only effective drug for cancer caused by EGFR mutation and overexpression.	dev
common_voice_zh-CN_19878590.mp3	He never broke promises to me	dev
common_voice_zh-CN_19878591.mp3	All three branches in Hong Kong are located in mid-to-high-end department stores.	dev
common_voice_zh-CN_19878592.mp3	The name comes from Ares, the God of war in ancient Greek mythology,	dev
common_voice_zh-CN_19878593.mp3	Kirchhoff's law gives the relationship between the emissivity and the absorption ratio of a real object.	dev
common_voice_zh-CN_19878594.mp3	After exposure to nuclear radiation, it becomes King Ghidorah.	dev
common_voice_zh-CN_19878595.mp3	Riga station is a railway terminal in Moscow, the capital of Russia.	dev
common_voice_zh-CN_19878596.mp3	The diet of Slovaks varies by region.	dev
common_voice_zh-CN_19878597.mp3	Hololepidella commensalisis one species of Hololepidella genus in Polynoidae family.	dev
common_voice_zh-CN_19878598.mp3	Advertisements published outside Zhejiang Province also need to be filed with the provincial food and Drug Administration in the place where the advertisements are published.	dev
common_voice_zh-CN_19878599.mp3	There only records the last programme of Qiyu’ s performance.	dev
common_voice_zh-CN_19878600.mp3	Her works are collected by many people.	dev
common_voice_zh-CN_19878601.mp3	The organization is established by Uighurs who depart from China and who live abroad.	dev
common_voice_zh-CN_19878602.mp3	The transliteration is katisma.	dev
common_voice_zh-CN_19878603.mp3	There is an idea that people who acquire acquired assets are defined as political capitalists and associated with corruption.	dev
common_voice_zh-CN_19878604.mp3	An old Jesuit mission area in Jesuit Block and Estancias of Córdoba.	dev
common_voice_zh-CN_19878605.mp3	In special cases, temporary adjustment may also be made to the sample.	dev
common_voice_zh-CN_19878606.mp3	Notopterygium forrestii Wolff is one species of Notopterygium genus in Umbelliferae family.	dev
common_voice_zh-CN_19878607.mp3	Harbin Bank introduced Fubon Life Insurance and CITIC Capital as institutional investors.	dev
common_voice_zh-CN_19878608.mp3	The above two are not applicable to Chahar dialect.	dev
common_voice_zh-CN_19878609.mp3	During this period, the plasmalemma was divided into two parts by the formation of dense microtubules and began to be outside the nuclear membrane.	dev
common_voice_zh-CN_19878610.mp3	I will continue to study acting and Japanese in Tokyo, Japan.	dev
common_voice_zh-CN_19878612.mp3	It is gonna take another ten minutes	dev
common_voice_zh-CN_19878613.mp3	Poplar was part of Middlesex in history.	dev
common_voice_zh-CN_19878614.mp3	Heracleum moellendorffii Hance var. subbipinnatum (Franch.) Kitagawa is one variety of Heracleum genus in Umbelliferae family.	dev
common_voice_zh-CN_19878615.mp3	Vicia tetrantha H. W. Kung is one species of Vicia genus in Leguminosae family.	dev
common_voice_zh-CN_19878617.mp3	Daqing Fourth secondary school.	dev
common_voice_zh-CN_19878618.mp3	It can only be synthesized through the formulation of Heradi square and the correct item.	dev
common_voice_zh-CN_19878619.mp3	Officials during Southern Dynasty.	dev
common_voice_zh-CN_20139987.mp3	He was born in Born on February nineteenth, the twenty-seventh year of Ming Emperor Shen Zong’s reign.	dev
common_voice_zh-CN_18682168.mp3	He tried to refute relativity from a philosophical point of view and published many papers on it.	dev
common_voice_zh-CN_18682169.mp3	Tomb of Master Shi faces south, it consists of a ramp, a yard, a tunnel, a corridor and a chamber	dev
common_voice_zh-CN_18682170.mp3	He also served as the director of the guidance section of the Provincial Training Corps.	dev
common_voice_zh-CN_18682171.mp3	Supervisor, Pan Hannian.	dev
common_voice_zh-CN_18682198.mp3	Yang Can, a native in Qingjiang County, Jiangxi Province, was a political figure and Jinshi in the Ming Dynasty.	dev
common_voice_zh-CN_18682199.mp3	Fu Chong, born in Beijing, China, is a pro 6 dan Go player.	dev
common_voice_zh-CN_18682200.mp3	The deputy of the second and third National People's Congress and member of the first and fifth CPPCC National Committee.	dev
common_voice_zh-CN_18682201.mp3	Pisanianuridae has only one family.	dev
common_voice_zh-CN_18682202.mp3	Yuan Shuoxing took part in County exam in Yi’an Hall in Cheng Tai 18th year, and successfully passed as Juren.	dev
common_voice_zh-CN_18682208.mp3	After ten years of fleet service, they were replaced by newer ships.	dev
common_voice_zh-CN_18682209.mp3	ECNU Ying Cheng Experimental Middle School is a Ying Cheng middle school in the New District of Nanhai division, in the state of Jiangsu.	dev
common_voice_zh-CN_18682210.mp3	The temple is nicknamed as “Shangsi Mountain” by the natives.	dev
common_voice_zh-CN_18682211.mp3	Takahashi Shin, Jiro Yamaguchi, Chiyitou Seyichiro and other scholars are glad to be the brainpower of Tomiichi Murayama.	dev
common_voice_zh-CN_18682212.mp3	Sa Jisi, Uyghur noble, was an official of the Mongolia Yuan Dynasty.	dev
common_voice_zh-CN_18682218.mp3	Worth Street passes through the cluster of government offices and courthouses centered on Foley Square.	dev
common_voice_zh-CN_18682219.mp3	Performed well while studying for vocal artist, then pass the vocal trial at school and voiced over as passer by in animation studios.	dev
common_voice_zh-CN_18682221.mp3	During West Han, that city was an important battle ground in the Han-Xiongnu War.	dev
common_voice_zh-CN_18682228.mp3	The leading roles include Kim Tae-ri, Ryu Jun-yeol, Moon So-ri and Jin Ki-joo.	dev
common_voice_zh-CN_18682229.mp3	Stellaster is a genus of starfish in the family goniasteridae.	dev
common_voice_zh-CN_18682230.mp3	In the 32nd year of Jiajing, the 55th among the third Grade of Jinshi.	dev
common_voice_zh-CN_18682231.mp3	Gao Song, alias Mao Yan, also known as A Ling.	dev
common_voice_zh-CN_18682232.mp3	Deniss Vasiļjevs.	dev
common_voice_zh-CN_18682238.mp3	Jiang Menglong, courtesy name Zizheng, a native of Changzhou County, Suzhou, served in the military, a political figure of the Ming Dynasty, originally a scholar.	dev
common_voice_zh-CN_18682239.mp3	Phankham Viphavanh, a Lao nationality, politician of Lao People's revolutionary party and current Vice President of Laos.	dev
common_voice_zh-CN_18682240.mp3	Eastern region, the eastern half may refer to:	dev
common_voice_zh-CN_18682241.mp3	Guo Jia, also named Yuan Li from Yuan Dynasty, was from Puyang, known for his generosity and sense of justice, ambitious at a young age to serve his country.	dev
common_voice_zh-CN_18682242.mp3	Masuda Shōji was employed by an advertising agency upon his graduation from the basic design department of Musashino Art University.	dev
common_voice_zh-CN_18682308.mp3	She is bold and completely unscrupulous.	dev
common_voice_zh-CN_18682309.mp3	His father adopted family education to bring up him and his two other brothers.	dev
common_voice_zh-CN_18682310.mp3	Organizations that have adopted agile software development are seeing much higher quantities of releases.	dev
common_voice_zh-CN_18682312.mp3	The only downfall was that, Kudo Kaito’s son with his ex-wife will be living with them.	dev
common_voice_zh-CN_18682314.mp3	Fu Xiaoqin, born in Danzhou, Hainan Province, Li nationality, member of the Communist Party of China.	dev
common_voice_zh-CN_18682328.mp3	Liu Lin, or Liu Lin, is a retired Chinese football player and a striker.	dev
common_voice_zh-CN_18682329.mp3	Wu Shuo was a Shangshu Lang and Yi Lang in late Eastern Han Dynasty.	dev
common_voice_zh-CN_18682330.mp3	Ava is an unincorporated community located in Randolph County, Alabama, United States.	dev
common_voice_zh-CN_18682331.mp3	Two individual judging teams screen through the nomination list, then select final nominee for each award.	dev
common_voice_zh-CN_18682348.mp3	It points out two leaps in the process of cognition: the stage from existence to thinking, and the stage from thinking to existence.	dev
common_voice_zh-CN_18682349.mp3	Pingding is a traditional regional name of Caoton Town, Nantou County, Taiwan, which is located in the south of the central of the town.	dev
common_voice_zh-CN_18682350.mp3	The producer can be named as “supervisor”.	dev
common_voice_zh-CN_18682351.mp3	Some matching pursuit algorithms have been proposed in the references, which can minimize the error when given a basic value.	dev
common_voice_zh-CN_18682352.mp3	Ban Bian Tian may refer to:	dev
common_voice_zh-CN_18682358.mp3	The Roman Catholic Diocese of Siuna is a Roman Catholic Diocese in Nicaragua, belonging to the Roman Catholic Archdiocese of Managua.	dev
common_voice_zh-CN_18682359.mp3	subsequently he served in many official positions.	dev
common_voice_zh-CN_18682360.mp3	Thirty-eighth year of Jiajing, achieved thirty-fifth place in the third rank scholars.	dev
common_voice_zh-CN_18682361.mp3	A non exhaustive list.	dev
common_voice_zh-CN_18682362.mp3	Kristuskyrkan is a church in Helsinki, Finland.	dev
common_voice_zh-CN_18682373.mp3	It is commonly known as "crossing the river".	dev
common_voice_zh-CN_18682374.mp3	Due to the small population density in this area and the absence of large cities around, the number of users of Saint-Georges-d'Aurac station is relatively small.	dev
common_voice_zh-CN_18682376.mp3	Used to be mayor of Longnan City and head of radio, film and television station of Gansu Province.	dev
common_voice_zh-CN_18682377.mp3	There are no medal standings and total score ranking for this Youth Games.	dev
common_voice_zh-CN_18682378.mp3	She told Loki that the former yellow soldier had died in the negotiations of the Resistance War and she had never seen Tommy since his funeral.	dev
common_voice_zh-CN_18682379.mp3	Qian Youwei, also named Wei Chung from Wu Xiang, Descendent of Changsu County residents in Suzhou District, political figure in Ming Dynasty, Imperial Court exam accredited.	dev
common_voice_zh-CN_18682380.mp3	Yang Yinting, a political figure of the Qing Dynasty.	dev
common_voice_zh-CN_18682381.mp3	Masao Sugiuchi, a Japanese Kudan Go player.	dev
common_voice_zh-CN_18682382.mp3	Dyfed is a British county of Wales.	dev
common_voice_zh-CN_18682383.mp3	Ma Youlong, courtesy name Changping, is a native of Guxian County, Guangzhou, Puning Prefecture, Henan Province. He was born as a political figure and a Jinshi in the Ming Dynasty.	dev
common_voice_zh-CN_18682384.mp3	There are stone columns on both sides of the stone house as the reference point of the origin.	dev
common_voice_zh-CN_18682385.mp3	The name of the river comes from the name of a Celtic goddess.	dev
common_voice_zh-CN_18682386.mp3	Temporary constitute allows the forming of a constitution party to decide on the long term Nepalese constitute.	dev
common_voice_zh-CN_18682387.mp3	In the same year, female researchers in the Soviet Union independently proposed this algorithm.	dev
common_voice_zh-CN_18682388.mp3	Ise line can refer to:	dev
common_voice_zh-CN_18682389.mp3	minister, and the senior general of shenhuwei.	dev
common_voice_zh-CN_18682390.mp3	They had a Twisted Freddie respectively.	dev
common_voice_zh-CN_18682391.mp3	Two months later, Jin xiongbai was promoted to assistant editor and then director of the interview department.	dev
common_voice_zh-CN_18682392.mp3	This film is directed by, co-produced in Europe.	dev
common_voice_zh-CN_18682393.mp3	A natural talent, passed Zhejiang provincial examination and ranked the 73rd, Wuchen section Jinshi in the 2nd year of Longqing.	dev
common_voice_zh-CN_18682394.mp3	Hong Kong Stars, Tony Leung and Carina Liu took prewedding shoots here, for their wedding of the Century that took place in Butan.	dev
common_voice_zh-CN_18682395.mp3	in the first year of Jian’an, he was a county official.	dev
common_voice_zh-CN_18690022.mp3	In the manga adaptation, the protagonist goes by the name.	dev
common_voice_zh-CN_18690023.mp3	Tu'er Bing, a political figure of the Qing Dynasty.	dev
common_voice_zh-CN_18690024.mp3	Electric Blues, also known as electronic blues, generally refers to any blues music that can be distinguished from an instrument by using an amplifier.	dev
common_voice_zh-CN_18690026.mp3	Awarded supervisory role in military arm, also promoted to minister of culture.	dev
